customer_id,recency,frequency,monetary,tenure,avg_order_value,n_items,n_products,purchase_rate,avg_gap
15171.0,331,1,1289.5,331,1289.5,290,5,0.09063444108761329,331.0
15172.0,9,5,1624.05,237,324.81,1611,106,0.6329113924050632,47.4
15173.0,381,7,1494.6,618,213.5142857142857,840,68,0.33980582524271846,88.28571428571429
15174.0,323,2,481.46,411,240.73,382,34,0.14598540145985403,205.5
15175.0,72,1,224.14,72,224.14,454,23,0.41666666666666663,72.0
15176.0,668,1,988.04,668,988.04,448,52,0.04491017964071856,668.0
15177.0,426,1,948.93,426,948.93,485,26,0.07042253521126761,426.0
15178.0,260,1,40.5,260,40.5,30,3,0.11538461538461539,260.0
15179.0,18,13,7491.92,737,576.3015384615385,5416,225,0.5291723202170964,56.69230769230769
15180.0,367,3,904.4300000000001,589,301.4766666666667,690,46,0.15280135823429541,196.33333333333334
15181.0,66,5,1200.2,731,240.04000000000002,688,15,0.2051983584131327,146.2
15182.0,154,11,2998.952,657,272.632,1186,78,0.502283105022831,59.72727272727273
15183.0,548,3,639.93,585,213.30999999999997,297,33,0.15384615384615385,195.0
15184.0,29,4,689.95,724,172.4875,486,72,0.16574585635359115,181.0
15185.0,70,1,310.62,70,310.62,666,21,0.42857142857142855,70.0
15186.0,14,5,1403.2,697,280.64,716,29,0.2152080344332855,139.4
15187.0,2,16,4777.18,212,298.57375,1887,61,2.2641509433962264,13.25
15188.0,725,1,310.43,725,310.43,233,23,0.041379310344827586,725.0
15189.0,1,46,17524.38,509,380.96478260869566,6902,90,2.7111984282907664,11.065217391304348
15190.0,434,1,834.4399999999999,434,834.4399999999999,790,40,0.06912442396313365,434.0
15191.0,463,3,588.05,689,196.01666666666665,287,33,0.13062409288824384,229.66666666666666
15192.0,120,5,1981.39,680,396.278,1644,56,0.22058823529411764,136.0
15193.0,61,1,499.32,61,499.32,144,19,0.49180327868852464,61.0
15194.0,3,28,12427.69,737,443.84607142857146,9169,274,1.1397557666214382,26.321428571428573
15195.0,3,1,3861.0,3,3861.0,1404,1,10.0,3.0
15196.0,433,2,316.25,727,158.125,131,34,0.08253094910591471,363.5
15197.0,11,6,1877.51,728,312.91833333333335,1058,44,0.24725274725274726,121.33333333333333
15198.0,92,5,571.35,690,114.27000000000001,327,28,0.21739130434782608,138.0
15199.0,59,10,3122.4,576,312.24,894,17,0.5208333333333334,57.6
15200.0,495,1,549.05,495,549.05,195,30,0.06060606060606061,495.0
15201.0,87,7,1842.95,611,263.2785714285714,1660,44,0.3436988543371522,87.28571428571429
15202.0,420,3,6001.49,421,2000.4966666666667,3,1,0.2137767220902613,140.33333333333334
15203.0,26,15,4400.18,731,293.3453333333334,4182,150,0.615595075239398,48.733333333333334
15204.0,357,1,316.58,357,316.58,258,9,0.08403361344537816,357.0
15205.0,85,2,653.24,127,326.62,378,37,0.47244094488188976,63.5
15206.0,10,4,420.29999999999995,276,105.07499999999999,162,3,0.43478260869565216,69.0
15207.0,416,3,683.9200000000001,547,227.97333333333336,428,19,0.16453382084095064,182.33333333333334
15208.0,1,6,970.52,424,161.75333333333333,356,27,0.42452830188679247,70.66666666666667
15209.0,730,1,178.98000000000002,730,178.98000000000002,94,13,0.0410958904109589,730.0
15210.0,225,3,1176.19,575,392.06333333333333,841,66,0.1565217391304348,191.66666666666666
15211.0,60,2,1277.48,365,638.74,357,52,0.1643835616438356,182.5
15212.0,241,2,208.28,377,104.14,84,7,0.15915119363395225,188.5
15213.0,319,2,328.35,330,164.175,272,22,0.18181818181818182,165.0
15214.0,2,8,1661.44,243,207.68,1254,109,0.9876543209876544,30.375
15215.0,47,7,2422.43,613,346.06142857142856,776,85,0.3425774877650897,87.57142857142857
15216.0,88,2,486.09,619,243.045,217,24,0.09693053311793215,309.5
15217.0,563,1,426.24,563,426.24,190,28,0.05328596802841919,563.0
15218.0,11,22,11516.57,683,523.4804545454546,6553,139,0.9663250366032211,31.045454545454547
15219.0,176,2,685.45,649,342.725,271,26,0.09244992295839753,324.5
15220.0,52,6,1778.96,281,296.49333333333334,1393,110,0.6405693950177936,46.833333333333336
15221.0,366,4,2465.4500000000003,638,616.3625000000001,287,21,0.18808777429467083,159.5
15222.0,319,11,3550.91,723,322.81,4458,98,0.45643153526970953,65.72727272727273
15223.0,226,5,1417.95,735,283.59000000000003,385,26,0.20408163265306123,147.0
15224.0,358,5,871.36,693,174.272,443,24,0.21645021645021645,138.6
15225.0,234,1,409.40000000000003,234,409.40000000000003,226,23,0.12820512820512822,234.0
15226.0,311,1,154.41,311,154.41,71,8,0.09646302250803858,311.0
15227.0,37,9,2488.4900000000002,634,276.4988888888889,1217,86,0.42586750788643535,70.44444444444444
15228.0,66,6,5580.2699999999995,500,930.045,3375,184,0.36,83.33333333333333
15229.0,586,1,160.5,586,160.5,114,9,0.051194539249146756,586.0
15230.0,239,2,429.6,241,214.8,351,23,0.24896265560165975,120.5
15231.0,621,1,250.26,621,250.26,190,14,0.04830917874396135,621.0
15232.0,113,2,612.06,141,306.03,686,26,0.425531914893617,70.5
15233.0,401,1,59.400000000000006,401,59.400000000000006,12,1,0.07481296758104738,401.0
15234.0,277,1,197.0,277,197.0,196,14,0.10830324909747292,277.0
15235.0,218,16,2937.81,389,183.613125,1735,161,1.2339331619537275,24.3125
15236.0,299,1,321.05,299,321.05,269,15,0.10033444816053512,299.0
15237.0,2,4,1412.32,227,353.08,1071,94,0.5286343612334802,56.75
15238.0,29,3,1071.99,184,357.33,692,49,0.4891304347826087,61.333333333333336
15239.0,10,2,780.59,79,390.295,594,48,0.7594936708860759,39.5
15240.0,45,12,4459.98,734,371.66499999999996,3214,134,0.49046321525885556,61.166666666666664
15241.0,67,11,3050.16,654,277.2872727272727,3328,120,0.5045871559633027,59.45454545454545
15242.0,422,1,302.04,422,302.04,196,4,0.07109004739336494,422.0
15243.0,74,2,927.2800000000001,435,463.64000000000004,543,56,0.13793103448275862,217.5
15244.0,65,3,912.08,666,304.0266666666667,472,44,0.13513513513513514,222.0
15245.0,134,8,4610.84,595,576.355,3021,72,0.40336134453781514,74.375
15246.0,238,3,780.4,556,260.1333333333333,359,45,0.16187050359712232,185.33333333333334
15247.0,122,3,976.06,537,325.3533333333333,514,13,0.1675977653631285,179.0
15248.0,411,3,1893.93,534,631.3100000000001,1065,103,0.16853932584269662,178.0
15249.0,32,18,9266.0,623,514.7777777777778,4980,304,0.8667736757624398,34.611111111111114
15250.0,641,1,60.0,641,60.0,48,3,0.046801872074883,641.0
15251.0,9,21,20324.54,680,967.8352380952381,12108,183,0.9264705882352942,32.38095238095238
15252.0,36,5,2103.41,612,420.68199999999996,1430,106,0.2450980392156863,122.4
15253.0,16,8,2055.09,587,256.88625,1588,102,0.4088586030664395,73.375
15254.0,127,3,1088.35,561,362.7833333333333,711,64,0.16042780748663102,187.0
15255.0,67,9,3729.42,737,414.38,2226,137,0.36635006784260515,81.88888888888889
15256.0,149,2,170.4,562,85.2,92,6,0.10676156583629892,281.0
15257.0,283,2,685.9,414,342.95,71,11,0.14492753623188406,207.0
15258.0,169,2,623.16,217,311.58,142,32,0.2764976958525346,108.5
15259.0,513,4,1182.3799999999999,683,295.59499999999997,631,50,0.17569546120058566,170.75
15260.0,100,25,9188.23,734,367.5292,4722,186,1.021798365122616,29.36
15261.0,135,4,1508.0,435,377.0,806,87,0.27586206896551724,108.75
15262.0,324,3,418.82,488,139.60666666666665,218,22,0.1844262295081967,162.66666666666666
15263.0,107,1,156.51,107,156.51,89,12,0.2803738317757009,107.0
15264.0,64,2,848.4,530,424.2,443,52,0.11320754716981132,265.0
15265.0,151,4,3345.64,738,836.41,1570,179,0.16260162601626016,184.5
15266.0,338,5,852.21,702,170.442,236,38,0.2136752136752137,140.4
15267.0,22,5,1717.36,183,343.472,944,8,0.819672131147541,36.6
15268.0,479,3,961.9000000000001,606,320.6333333333334,428,21,0.1485148514851485,202.0
15269.0,24,3,1225.3600000000001,390,408.4533333333334,372,33,0.23076923076923078,130.0
15270.0,16,21,8524.86,722,405.9457142857143,4010,66,0.8725761772853186,34.38095238095238
15271.0,7,24,4709.54,491,196.23083333333332,2524,369,1.4663951120162932,20.458333333333332
15272.0,57,6,2085.48,663,347.58,687,257,0.2714932126696833,110.5
15273.0,600,1,228.96,600,228.96,216,1,0.05,600.0
15274.0,4,2,716.57,18,358.285,619,44,3.333333333333333,9.0
15275.0,38,1,615.14,38,615.14,498,41,0.7894736842105263,38.0
15276.0,66,4,649.53,435,162.3825,331,160,0.27586206896551724,108.75
15277.0,47,2,476.34,425,238.17,373,23,0.1411764705882353,212.5
15278.0,562,4,496.15999999999997,665,124.03999999999999,458,29,0.1804511278195489,166.25
15279.0,355,5,1580.54,676,316.108,802,74,0.22189349112426035,135.2
15280.0,172,3,406.21999999999997,571,135.40666666666667,513,48,0.1576182136602452,190.33333333333334
15281.0,59,16,8543.57,428,533.973125,5233,427,1.1214953271028036,26.75
15282.0,570,1,348.59,570,348.59,395,27,0.052631578947368425,570.0
15283.0,390,3,148.33,518,49.443333333333335,27,9,0.17374517374517373,172.66666666666666
15284.0,500,1,24.75,500,24.75,5,1,0.06,500.0
15285.0,408,1,94.92,408,94.92,120,6,0.07352941176470588,408.0
15286.0,50,1,240.55,50,240.55,55,3,0.6,50.0
15287.0,22,5,856.03,738,171.206,1010,23,0.20325203252032523,147.6
15288.0,43,10,3883.13,665,388.313,1404,128,0.45112781954887216,66.5
15289.0,29,5,1593.09,622,318.618,1627,67,0.24115755627009644,124.4
15290.0,5,26,10496.28,654,403.70307692307694,6567,106,1.1926605504587156,25.153846153846153
15291.0,26,40,13846.56,737,346.164,5017,116,1.628222523744912,18.425
15292.0,201,1,180.94,201,180.94,56,24,0.14925373134328357,201.0
15293.0,666,1,247.5,666,247.5,178,19,0.04504504504504504,666.0
15294.0,411,1,233.35,411,233.35,97,15,0.07299270072992702,411.0
15295.0,654,1,217.23999999999998,654,217.23999999999998,151,50,0.045871559633027525,654.0
15296.0,51,12,10342.83,687,861.9025,5464,342,0.5240174672489083,57.25
15297.0,10,3,641.94,64,213.98000000000002,292,30,1.40625,21.333333333333332
15298.0,2,23,9459.37,731,411.2769565217392,6286,199,0.9439124487004104,31.782608695652176
15299.0,67,10,7991.54,697,799.154,5453,9,0.430416068866571,69.7
15300.0,64,1,496.44,64,496.44,292,28,0.46875,64.0
15301.0,51,17,7603.4400000000005,450,447.2611764705883,4290,231,1.1333333333333333,26.470588235294116
15302.0,730,1,308.0,730,308.0,102,15,0.0410958904109589,730.0
15303.0,290,3,1224.18,684,408.06,514,63,0.13157894736842105,228.0
15304.0,61,9,919.5500000000001,422,102.17222222222223,133,8,0.6398104265402844,46.888888888888886
15305.0,555,1,93.6,555,93.6,40,5,0.05405405405405406,555.0
15306.0,64,9,3484.73,659,387.1922222222222,3074,123,0.40971168437025796,73.22222222222223
15307.0,96,1,205.3,96,205.3,37,12,0.3125,96.0
15308.0,274,1,310.47,274,310.47,175,19,0.1094890510948905,274.0
15309.0,611,4,797.96,735,199.49,440,49,0.16326530612244897,183.75
15310.0,479,1,1634.64,479,1634.64,1476,45,0.06263048016701461,479.0
15311.0,1,208,116771.16,739,561.3998076923077,71010,864,8.443843031123139,3.5528846153846154
15312.0,75,12,2930.19,724,244.1825,1693,118,0.49723756906077343,60.333333333333336
15313.0,110,1,52.0,110,52.0,25,1,0.2727272727272727,110.0
15314.0,199,3,820.4499999999999,428,273.4833333333333,750,49,0.2102803738317757,142.66666666666666
15315.0,64,2,570.5,116,285.25,862,35,0.5172413793103449,58.0
15316.0,327,1,165.0,327,165.0,100,1,0.09174311926605505,327.0
15317.0,677,1,129.75,677,129.75,45,5,0.044313146233382575,677.0
15318.0,4,1,312.62,4,312.62,642,33,7.5,4.0
15319.0,284,1,204.5,284,204.5,175,16,0.1056338028169014,284.0
15320.0,44,1,267.13,44,267.13,326,36,0.6818181818181819,44.0
15321.0,71,12,6709.7300000000005,675,559.1441666666667,3653,242,0.5333333333333333,56.25
15322.0,86,2,1390.86,476,695.43,971,76,0.12605042016806722,238.0
15323.0,563,3,434.6,662,144.86666666666667,188,29,0.13595166163141995,220.66666666666666
15324.0,701,1,140.22000000000003,701,140.22000000000003,74,8,0.042796005706134094,701.0
15325.0,104,8,1602.01,661,200.25125,1383,164,0.3630862329803328,82.625
15326.0,334,5,1700.52,738,340.104,1351,94,0.20325203252032523,147.6
15327.0,53,1,208.75,53,208.75,116,10,0.5660377358490566,53.0
15328.0,408,1,107.24,408,107.24,88,8,0.07352941176470588,408.0
15329.0,39,11,2984.33,726,271.3027272727273,1219,98,0.4545454545454546,66.0
15330.0,32,2,714.96,61,357.48,1312,10,0.9836065573770493,30.5
15331.0,500,3,767.91,609,255.97,701,41,0.1477832512315271,203.0
15332.0,366,6,6553.74,513,1092.29,2958,113,0.3508771929824561,85.5
15333.0,208,1,1028.56,208,1028.56,344,16,0.14423076923076925,208.0
15334.0,157,3,351.67,173,117.22333333333334,274,67,0.5202312138728323,57.666666666666664
15335.0,54,1,173.97,54,173.97,80,34,0.5555555555555556,54.0
15336.0,402,1,240.5,402,240.5,84,15,0.07462686567164178,402.0
15337.0,411,1,373.02,411,373.02,200,21,0.07299270072992702,411.0
15338.0,677,1,283.43,677,283.43,150,56,0.044313146233382575,677.0
15339.0,66,7,1827.84,669,261.12,1143,162,0.31390134529147984,95.57142857142857
15340.0,562,1,105.5,562,105.5,76,7,0.05338078291814946,562.0
15341.0,81,2,2402.7200000000003,449,1201.3600000000001,1008,22,0.13363028953229397,224.5
15342.0,130,1,406.09,130,406.09,283,24,0.23076923076923078,130.0
15343.0,87,1,364.5,87,364.5,84,21,0.3448275862068966,87.0
15344.0,1,3,563.94,74,187.98000000000002,116,21,1.2162162162162162,24.666666666666668
15345.0,46,1,393.54,46,393.54,81,20,0.6521739130434783,46.0
15346.0,333,3,596.12,431,198.70666666666668,260,36,0.2088167053364269,143.66666666666666
15347.0,366,4,1363.6,438,340.9,672,29,0.273972602739726,109.5
15348.0,72,1,158.04,72,158.04,84,9,0.41666666666666663,72.0
15349.0,158,2,473.81,187,236.905,327,65,0.32085561497326204,93.5
15350.0,373,2,663.25,383,331.625,323,26,0.1566579634464752,191.5
15351.0,12,10,3738.29,433,373.829,1491,201,0.6928406466512702,43.3
15352.0,549,1,114.95,549,114.95,43,34,0.0546448087431694,549.0
15353.0,255,7,3175.95,738,453.70714285714286,1551,274,0.2845528455284553,105.42857142857143
15354.0,603,3,284.4,603,94.8,3,1,0.14925373134328357,201.0
15355.0,29,2,277.05,53,138.525,45,9,1.1320754716981132,26.5
15356.0,31,13,3464.95,422,266.5346153846154,2015,290,0.9241706161137441,32.46153846153846
15358.0,5,42,17050.41,733,405.96214285714285,15378,359,1.718963165075034,17.452380952380953
15359.0,663,8,181.35,694,22.66875,145,10,0.34582132564841495,86.75
15360.0,40,1,427.93,40,427.93,223,13,0.75,40.0
15361.0,362,4,689.07,543,172.2675,373,10,0.22099447513812157,135.75
15362.0,449,2,613.08,739,306.54,368,38,0.08119079837618404,369.5
15363.0,373,2,1004.11,493,502.055,527,32,0.12170385395537525,246.5
15364.0,96,2,913.19,254,456.595,493,29,0.23622047244094488,127.0
15365.0,26,13,4557.13,673,350.54846153846154,2131,126,0.5794947994056464,51.76923076923077
15366.0,75,7,2389.08,652,341.29714285714283,2447,86,0.3220858895705522,93.14285714285714
15367.0,57,11,5081.33,729,461.9390909090909,2944,214,0.45267489711934156,66.27272727272727
15368.0,21,2,722.74,394,361.37,406,8,0.15228426395939085,197.0
15369.0,492,11,6251.26,732,568.2963636363637,3288,44,0.45081967213114754,66.54545454545455
15370.0,41,8,3739.01,411,467.37625,1397,90,0.5839416058394161,51.375
15371.0,662,1,59.400000000000006,662,59.400000000000006,12,1,0.045317220543806644,662.0
15372.0,137,8,6017.06,664,752.1325,6410,45,0.3614457831325301,83.0
15373.0,8,17,3421.39,587,201.25823529411764,769,107,0.868824531516184,34.529411764705884
15374.0,129,2,307.32,625,153.66,290,8,0.096,312.5
15375.0,690,1,60.959999999999994,690,60.959999999999994,84,6,0.043478260869565216,690.0
15376.0,40,3,1233.3600000000001,222,411.12000000000006,619,100,0.40540540540540543,74.0
15377.0,383,4,1211.75,416,302.9375,253,15,0.2884615384615385,104.0
15378.0,463,2,246.5,502,123.25,130,8,0.11952191235059761,251.0
15379.0,169,8,4877.84,401,609.73,3000,177,0.5985037406483791,50.125
15380.0,9,11,3479.0600000000004,738,316.27818181818185,1032,27,0.44715447154471544,67.0909090909091
15381.0,214,5,1890.5700000000002,583,378.11400000000003,802,20,0.25728987993138935,116.6
15382.0,15,12,13733.550000000001,735,1144.4625,9178,315,0.489795918367347,61.25
15384.0,170,4,2027.79,593,506.9475,1767,83,0.20236087689713322,148.25
15385.0,40,3,942.08,677,314.0266666666667,428,18,0.1329394387001477,225.66666666666666
15386.0,186,1,394.14,186,394.14,446,31,0.16129032258064518,186.0
15387.0,492,1,468.65,492,468.65,335,20,0.06097560975609757,492.0
15388.0,270,1,140.54,270,140.54,88,10,0.11111111111111112,270.0
15389.0,172,5,2733.8,682,546.76,3940,2,0.21994134897360706,136.4
15390.0,396,2,1216.66,409,608.33,894,77,0.1466992665036675,204.5
15391.0,584,1,289.87,584,289.87,109,12,0.05136986301369863,584.0
15392.0,5,7,2911.62,432,415.94571428571425,2144,100,0.4861111111111111,61.714285714285715
15393.0,16,5,891.34,724,178.268,378,37,0.20718232044198895,144.8
15394.0,10,11,5286.8,724,480.6181818181818,2372,129,0.4558011049723757,65.81818181818181
15395.0,326,1,107.45,326,107.45,17,7,0.09202453987730061,326.0
15396.0,113,2,796.38,584,398.19,278,16,0.10273972602739725,292.0
15397.0,290,1,94.0,290,94.0,20,6,0.10344827586206896,290.0
15398.0,16,2,1345.53,78,672.765,769,60,0.7692307692307692,39.0
15399.0,1,3,815.77,79,271.92333333333335,611,45,1.139240506329114,26.333333333333332
15400.0,92,8,1302.3,561,162.7875,662,16,0.42780748663101603,70.125
15401.0,452,2,216.95000000000002,569,108.47500000000001,93,14,0.10544815465729349,284.5
15402.0,149,6,1830.54,592,305.09,2034,79,0.30405405405405406,98.66666666666667
15403.0,492,2,170.88,731,85.44,492,6,0.08207934336525308,365.5
15404.0,376,1,257.06,376,257.06,334,16,0.0797872340425532,376.0
15405.0,189,2,659.84,576,329.92,348,29,0.10416666666666666,288.0
15406.0,31,4,975.87,453,243.9675,547,108,0.26490066225165565,113.25
15407.0,34,4,1056.44,305,264.11,558,142,0.39344262295081966,76.25
15408.0,264,1,267.18,264,267.18,106,34,0.11363636363636365,264.0
15409.0,721,1,131.25,721,131.25,59,9,0.04160887656033287,721.0
15410.0,84,10,4685.72,600,468.572,1902,80,0.5,60.0
15411.0,26,4,1358.88,183,339.72,530,86,0.6557377049180327,45.75
15412.0,171,1,190.53,171,190.53,108,10,0.17543859649122806,171.0
15413.0,692,5,6798.72,739,1359.7440000000001,2694,20,0.2029769959404601,147.8
15414.0,10,3,774.9000000000001,242,258.3,443,37,0.371900826446281,80.66666666666667
15415.0,313,1,572.8100000000001,313,572.8100000000001,575,46,0.09584664536741214,313.0
15416.0,65,7,4572.82,677,653.26,2420,189,0.310192023633678,96.71428571428571
15417.0,85,1,508.8,85,508.8,284,28,0.3529411764705882,85.0
15418.0,425,2,452.32,587,226.16,266,64,0.10221465076660988,293.5
15419.0,25,1,135.86,25,135.86,230,8,1.2,25.0
15420.0,434,6,743.0,734,123.83333333333333,844,52,0.24523160762942778,122.33333333333333
15421.0,59,10,3805.34,732,380.534,1927,170,0.4098360655737705,73.2
15422.0,323,7,1619.97,671,231.42428571428573,710,80,0.3129657228017884,95.85714285714286
15423.0,38,3,266.89,621,88.96333333333332,198,13,0.14492753623188406,207.0
15424.0,254,3,597.78,463,199.26,873,33,0.19438444924406048,154.33333333333334
15425.0,400,4,1944.57,664,486.1425,1042,114,0.18072289156626506,166.0
15426.0,19,9,2615.39,586,290.5988888888889,1220,327,0.4607508532423208,65.11111111111111
15427.0,33,3,1483.14,47,494.38000000000005,1013,233,1.9148936170212765,15.666666666666666
15428.0,15,4,762.75,722,190.6875,347,39,0.16620498614958448,180.5
15429.0,27,2,397.35,75,198.675,380,77,0.8,37.5
15430.0,468,2,954.75,528,477.375,309,36,0.11363636363636365,264.0
15431.0,503,1,153.24,503,153.24,84,2,0.059642147117296214,503.0
15432.0,23,2,320.76,541,160.38,92,16,0.11090573012939002,270.5
15433.0,214,2,533.3,267,266.65,534,40,0.2247191011235955,133.5
15434.0,8,11,2567.06,684,233.36909090909091,1423,82,0.48245614035087714,62.18181818181818
15435.0,22,1,149.29,22,149.29,54,29,1.3636363636363638,22.0
15436.0,12,3,1122.53,234,374.1766666666667,613,243,0.3846153846153846,78.0
15437.0,262,2,393.45,641,196.725,177,56,0.093603744149766,320.5
15438.0,131,1,156.57999999999998,131,156.57999999999998,59,25,0.22900763358778625,131.0
15439.0,405,4,1269.05,654,317.2625,572,49,0.1834862385321101,163.5
15440.0,55,3,383.68,209,127.89333333333333,197,50,0.430622009569378,69.66666666666667
15441.0,396,3,1254.21,730,418.07,587,45,0.1232876712328767,243.33333333333334
15442.0,249,1,594.0,249,594.0,120,2,0.12048192771084336,249.0
15443.0,2,14,5175.93,643,369.7092857142857,2735,408,0.6531881804043547,45.92857142857143
15444.0,9,2,1418.26,40,709.13,764,191,1.5,20.0
15445.0,264,2,284.5,590,142.25,118,12,0.10169491525423728,295.0
15446.0,377,3,406.95,726,135.65,267,90,0.12396694214876033,242.0
15447.0,331,5,492.88,625,98.576,228,27,0.24,125.0
15448.0,313,2,788.81,674,394.405,487,49,0.08902077151335312,337.0
15449.0,26,3,974.52,262,324.84,812,47,0.3435114503816794,87.33333333333333
15450.0,30,1,429.84,30,429.84,376,30,1.0,30.0
15451.0,434,2,233.21,599,116.605,79,56,0.1001669449081803,299.5
15452.0,30,6,1799.1100000000001,511,299.8516666666667,1091,158,0.3522504892367906,85.16666666666667
15453.0,2,7,1388.37,188,198.3385714285714,845,169,1.1170212765957446,26.857142857142858
15454.0,362,2,307.69,618,153.845,148,35,0.0970873786407767,309.0
15455.0,598,1,38.25,598,38.25,3,2,0.05016722408026756,598.0
15456.0,283,10,2119.27,731,211.927,2826,128,0.4103967168262654,73.1
15457.0,262,1,237.07,262,237.07,132,56,0.11450381679389313,262.0
15458.0,25,2,370.43999999999994,402,185.21999999999997,300,13,0.14925373134328357,201.0
15459.0,417,2,202.82999999999998,497,101.41499999999999,121,6,0.12072434607645877,248.5
15460.0,354,1,216.76,354,216.76,109,53,0.0847457627118644,354.0
15461.0,461,2,429.7,632,214.85,230,1,0.09493670886075949,316.0
15462.0,94,4,737.05,446,184.2625,495,32,0.26905829596412556,111.5
15463.0,29,1,126.14,29,126.14,106,7,1.0344827586206897,29.0
15464.0,338,1,1048.85,338,1048.85,350,155,0.08875739644970414,338.0
15465.0,20,32,12655.65,730,395.4890625,2769,94,1.3150684931506849,22.8125
15466.0,85,4,1571.01,737,392.7525,944,211,0.16282225237449116,184.25
15467.0,9,3,524.88,152,174.96,310,41,0.5921052631578947,50.666666666666664
15468.0,51,3,1430.48,393,476.82666666666665,1400,80,0.22900763358778625,131.0
15469.0,50,3,874.25,439,291.4166666666667,287,38,0.2050113895216401,146.33333333333334
15470.0,576,1,63.419999999999995,576,63.419999999999995,232,4,0.05208333333333333,576.0
15471.0,2,3,1316.56,551,438.8533333333333,683,122,0.16333938294010888,183.66666666666666
15472.0,113,1,371.56,113,371.56,251,76,0.2654867256637168,113.0
15473.0,14,8,2046.0,445,255.75,776,5,0.5393258426966293,55.625
15474.0,596,1,163.1,596,163.1,56,19,0.050335570469798654,596.0
15475.0,77,1,454.10999999999996,77,454.10999999999996,319,29,0.38961038961038963,77.0
15476.0,380,4,2209.98,442,552.495,1174,67,0.2714932126696833,110.5
15477.0,650,1,368.4,650,368.4,216,2,0.046153846153846156,650.0
15478.0,40,3,2024.98,575,674.9933333333333,904,53,0.1565217391304348,191.66666666666666
15479.0,733,1,147.4,733,147.4,38,9,0.040927694406548434,733.0
15480.0,116,5,6279.0,676,1255.8,1852,199,0.22189349112426035,135.2
15481.0,401,1,1993.34,401,1993.34,1450,38,0.07481296758104738,401.0
15482.0,16,19,14592.56,737,768.0294736842105,6532,74,0.7734056987788331,38.78947368421053
15483.0,161,10,862.2,684,86.22,944,216,0.43859649122807015,68.4
15484.0,1,6,4656.0,734,776.0,4076,180,0.24523160762942778,122.33333333333333
15485.0,30,7,5771.51,738,824.5014285714286,2594,80,0.2845528455284553,105.42857142857143
15486.0,527,1,102.0,527,102.0,40,1,0.05692599620493359,527.0
15487.0,680,1,231.32,680,231.32,144,14,0.044117647058823525,680.0
15488.0,93,5,431.92,583,86.384,251,10,0.25728987993138935,116.6
15489.0,23,8,2419.61,693,302.45125,1264,75,0.3463203463203463,86.625
15490.0,430,1,217.6,430,217.6,85,22,0.06976744186046512,430.0
15491.0,95,6,3100.09,236,516.6816666666667,1646,108,0.7627118644067797,39.333333333333336
15492.0,28,2,659.4599999999999,74,329.72999999999996,483,32,0.8108108108108109,37.0
15493.0,33,9,4314.9800000000005,655,479.44222222222226,1260,289,0.41221374045801523,72.77777777777777
15494.0,21,5,3780.05,729,756.01,3097,307,0.20576131687242796,145.8
15495.0,379,1,246.5,379,246.5,194,20,0.07915567282321899,379.0
15496.0,631,1,146.14000000000001,631,146.14000000000001,98,22,0.04754358161648178,631.0
15497.0,18,9,8657.39,721,961.9322222222222,2937,66,0.37447988904299584,80.11111111111111
15498.0,3,44,26039.58,723,591.8086363636364,12622,597,1.8257261410788381,16.431818181818183
15499.0,724,1,161.6,724,161.6,60,40,0.04143646408839779,724.0
15500.0,8,4,1131.56,81,282.89,572,64,1.4814814814814814,20.25
15501.0,405,2,402.5,416,201.25,206,64,0.14423076923076925,208.0
15502.0,16,14,13993.47,555,999.5335714285713,5861,231,0.7567567567567567,39.642857142857146
15503.0,363,2,267.15,727,133.575,136,112,0.08253094910591471,363.5
15504.0,81,4,423.85,666,105.9625,148,42,0.18018018018018017,166.5
15505.0,53,5,3610.96,155,722.192,2390,90,0.967741935483871,31.0
15506.0,23,6,2040.03,478,340.005,1647,180,0.37656903765690375,79.66666666666667
15507.0,172,1,492.36,172,492.36,162,41,0.1744186046511628,172.0
15508.0,189,6,1000.27,235,166.71166666666667,440,78,0.7659574468085106,39.166666666666664
15509.0,380,1,166.51,380,166.51,72,26,0.07894736842105263,380.0
15510.0,331,1,250.0,331,250.0,2,1,0.09063444108761329,331.0
15511.0,12,5,909.23,85,181.846,271,117,1.7647058823529411,17.0
15512.0,156,4,331.58,676,82.895,235,29,0.17751479289940827,169.0
15513.0,33,35,27750.55,695,792.8728571428571,10831,278,1.5107913669064748,19.857142857142858
15514.0,12,18,6598.55,735,366.5861111111111,4246,171,0.7346938775510203,40.833333333333336
15515.0,387,1,171.81,387,171.81,131,7,0.07751937984496124,387.0
15516.0,45,3,62.43,47,20.81,27,15,1.9148936170212765,15.666666666666666
15517.0,233,1,267.03,233,267.03,293,27,0.12875536480686695,233.0
15518.0,64,15,4218.94,720,281.26266666666663,2823,250,0.625,48.0
15519.0,383,2,344.61,446,172.305,116,34,0.13452914798206278,223.0
15520.0,2,1,343.5,2,343.5,314,18,15.0,2.0
15521.0,40,16,7106.69,704,444.168125,4516,186,0.6818181818181819,44.0
15522.0,33,2,398.84,88,199.42,573,47,0.6818181818181819,44.0
15523.0,84,16,17359.99,737,1084.999375,15873,65,0.6512890094979646,46.0625
15524.0,25,2,591.4,607,295.7,28,9,0.09884678747940692,303.5
15525.0,2,4,1295.7,383,323.925,680,152,0.3133159268929504,95.75
15526.0,33,2,148.44,33,74.22,24,4,1.8181818181818183,16.5
