customer_id,predicted_value
15423.0,62.35
15424.0,138.36
15425.0,20.42
15426.0,323.41
15427.0,761.18
15428.0,174.97
15429.0,337.74
15430.0,30.23
15431.0,16.29
15432.0,78.4
15433.0,141.74
15434.0,881.5
15435.0,222.19
15436.0,271.33
15437.0,130.11
15438.0,22.12
15439.0,100.69
15440.0,421.21
15441.0,252.04
15442.0,95.62
15443.0,1999.0
15444.0,1365.19
15445.0,55.08
15446.0,28.47
15447.0,10.41
15448.0,218.35
15449.0,304.6
15450.0,901.02
15451.0,22.51
15452.0,894.73
15453.0,504.61
15454.0,15.9
15455.0,14.46
15456.0,105.73
15457.0,68.86
15458.0,129.41
15459.0,3.0
15460.0,15.51
15461.0,19.34
15462.0,66.48
15463.0,186.01
15464.0,77.21
15465.0,1282.3
15466.0,114.74
15467.0,373.14
15468.0,434.84
15469.0,285.87
15470.0,2.83
15471.0,214.09
15472.0,37.75
15473.0,324.11
15474.0,16.81
15475.0,354.26
15476.0,7.84
15477.0,79.51
15478.0,567.42
15479.0,13.89
15480.0,451.95
15481.0,19.32
15482.0,2135.86
15483.0,87.26
15484.0,824.46
15485.0,1208.32
15486.0,13.31
15487.0,62.23
15488.0,76.01
15489.0,767.2
15490.0,13.63
15491.0,1301.44
15492.0,367.81
15493.0,1023.82
15494.0,746.89
15495.0,9.92
15496.0,35.63
15497.0,972.65
15498.0,5294.47
15499.0,45.55
15500.0,1071.9
15501.0,33.25
15502.0,4608.86
15503.0,16.78
15504.0,85.08
15505.0,450.17
15506.0,769.13
15507.0,75.14
15508.0,166.52
15509.0,1.5
15510.0,14.28
15511.0,404.19
15512.0,38.58
15513.0,14209.28
15514.0,2346.02
15515.0,12.86
15516.0,76.68
15517.0,171.8
15518.0,1041.27
15519.0,10.88
15520.0,86.49
15521.0,1681.18
15522.0,294.6
15523.0,2631.23
15524.0,743.57
15525.0,215.51
15526.0,18.86
15527.0,1041.5
15528.0,60.81
15529.0,1415.48
15530.0,479.95
15531.0,2084.88
15532.0,544.39
15533.0,321.97
15534.0,17.35
15535.0,86.5
15536.0,2.38
15537.0,59.49
15538.0,67.24
15539.0,2261.51
15540.0,154.44
15541.0,33.16
15542.0,25.07
15543.0,34.65
15544.0,1721.33
15545.0,152.91
15546.0,39.23
15547.0,3194.26
15548.0,11.01
15549.0,338.23
15550.0,587.64
15551.0,382.15
15552.0,45.23
15553.0,143.19
15554.0,21.87
15555.0,2964.46
15556.0,378.51
15557.0,761.87
15558.0,29.99
15559.0,55.0
15560.0,1.2
15561.0,559.97
15562.0,78.56
15563.0,658.24
15564.0,0.68
15565.0,156.2
15566.0,10.85
15567.0,208.05
15568.0,667.5
15569.0,991.8
15570.0,2022.47
15571.0,1630.71
15572.0,935.76
15573.0,339.11
15574.0,109.71
15575.0,8.21
15576.0,142.12
15577.0,86.27
15578.0,211.83
15579.0,326.83
15580.0,33.62
15581.0,713.76
15582.0,450.47
15583.0,21.74
15584.0,369.44
15585.0,75.13
15586.0,12.28
15587.0,118.24
15588.0,17.16
15589.0,93.2
15590.0,15.39
15591.0,1.04
15592.0,269.71
15593.0,434.7
15594.0,703.96
15595.0,3.44
15596.0,936.26
15597.0,332.8
15598.0,174.53
15599.0,545.31
15600.0,22.8
15601.0,5230.42
15602.0,1317.39
15603.0,60.28
15604.0,171.28
15605.0,463.79
15606.0,1906.45
15607.0,18.52
15608.0,414.19
15609.0,151.77
15610.0,35.1
15611.0,1155.39
15612.0,91.99
15613.0,18.22
15614.0,29.61
15615.0,6164.7
15616.0,36.97
15617.0,148.07
15618.0,599.8
15619.0,40.33
15620.0,780.95
15621.0,1267.08
15622.0,1978.76
15623.0,874.37
15624.0,301.37
15625.0,1319.76
15626.0,492.88
15627.0,65.41
15628.0,1918.39
15629.0,2.85
15630.0,102.6
15631.0,70.82
15632.0,1498.21
15633.0,102.94
15634.0,247.93
15635.0,9.09
15636.0,201.67
15637.0,158.08
15638.0,13.95
15639.0,167.36
15640.0,9865.88
15641.0,1295.8
15642.0,12.35
15643.0,131.3
15644.0,282.63
15645.0,407.85
15646.0,632.75
15647.0,2.31
15648.0,59.23
15649.0,116.21
15650.0,62.32
15651.0,645.98
15652.0,369.89
15653.0,269.74
15654.0,717.3
15655.0,102.19
15656.0,191.22
15657.0,15644.78
15658.0,304.35
15659.0,187.01
15660.0,1154.46
15661.0,78.1
15662.0,6.89
15663.0,105.61
15664.0,285.81
15665.0,1208.32
15666.0,31.86
15667.0,604.9
15668.0,1.15
15669.0,285.31
15670.0,12.77
15671.0,1078.51
15672.0,6.64
15673.0,2496.18
15674.0,1063.15
15675.0,172.88
15676.0,646.28
15677.0,78.42
15678.0,480.12
15679.0,283.03
15680.0,1585.07
15681.0,1041.99
15682.0,4.22
15683.0,203.92
15684.0,0.86
15685.0,1.42
15686.0,21.37
15687.0,588.64
15688.0,1.46
15689.0,70.2
15690.0,517.91
15691.0,18.71
15692.0,307.31
15693.0,18.36
15694.0,2413.69
15695.0,356.1
15696.0,1422.81
15697.0,96.57
15698.0,7.04
15699.0,184.89
15700.0,89.66
15701.0,621.22
15702.0,0.45
15703.0,111.37
15704.0,1436.96
15705.0,24.97
15706.0,775.48
15707.0,1009.55
15708.0,1311.62
15709.0,4.28
15710.0,52.4
15711.0,57.01
15712.0,657.81
15713.0,137.12
15714.0,80.03
15715.0,10.33
15716.0,545.5
15717.0,58.92
15718.0,13.98
15719.0,3252.5
15720.0,207.29
15721.0,594.91
15722.0,1711.16
15723.0,148.03
15724.0,23.58
15725.0,348.68
15726.0,385.51
15727.0,3120.29
15728.0,7.57
15729.0,3.26
15730.0,749.06
15731.0,9.61
15732.0,114.36
15733.0,8.9
15734.0,597.4
15735.0,44.58
15736.0,132.66
15737.0,548.63
15738.0,2631.43
15739.0,312.59
15740.0,133.59
15741.0,0.7
15742.0,33.19
15743.0,310.22
15744.0,58.99
15745.0,560.92
15746.0,64.56
15747.0,846.58
15748.0,294.82
15749.0,6506.98
15750.0,2528.07
15751.0,36.09
15752.0,1915.54
15753.0,0.43
15754.0,1470.01
15755.0,2121.04
15756.0,179.65
15757.0,719.01
15758.0,609.29
15759.0,63.43
15760.0,14.38
15761.0,6.46
15762.0,222.27
15763.0,836.24
15764.0,879.07
15765.0,33.41
15766.0,364.48
15768.0,907.25
15769.0,59130.95
15770.0,46.41
15771.0,56.41
15772.0,66.16
15773.0,247.45
15774.0,356.86
15775.0,10.85
15776.0,92.34
15777.0,44.96
15778.0,21.53
15779.0,2.25
15780.0,67.86
15781.0,119.91
15782.0,615.55
15783.0,170.57
15784.0,37.49
15785.0,3277.59
15786.0,1457.6
15787.0,328.82
15788.0,15.65
15789.0,65.58
15790.0,217.54
15791.0,752.49
15792.0,75.97
15793.0,1524.8
15794.0,92.07
15795.0,688.23
15796.0,1751.94
15797.0,1122.35
15798.0,17.79
15799.0,357.25
15800.0,239.68
15801.0,725.58
15802.0,3.39
15803.0,216.43
15804.0,2875.46
15805.0,3756.35
15806.0,251.09
15807.0,512.54
15808.0,132.4
15809.0,215.22
15810.0,1698.31
15811.0,1626.87
15812.0,1511.32
15813.0,334.31
15814.0,785.93
15815.0,709.63
15816.0,5.92
15817.0,261.35
15818.0,38.82
15819.0,1256.92
15820.0,7.58
15821.0,382.4
15822.0,282.87
15823.0,116.64
15824.0,44.67
15825.0,30.25
15826.0,1238.01
15827.0,331.95
15828.0,192.55
15829.0,367.89
15830.0,709.17
15831.0,603.92
15832.0,35.6
15833.0,1.33
15834.0,1183.15
15835.0,221.43
15836.0,212.07
15837.0,91.75
15838.0,29967.91
15839.0,842.02
15840.0,29.47
15841.0,722.01
15842.0,171.61
15843.0,41.18
15844.0,96.4
15845.0,1056.5
15846.0,4.05
15847.0,128.82
15848.0,37.38
15850.0,278.09
15851.0,6.62
15852.0,64.97
15853.0,31.89
15854.0,1548.53
15855.0,365.69
15856.0,16570.25
15857.0,262.76
15858.0,1490.63
15859.0,109.38
15860.0,776.51
15861.0,1469.83
15862.0,910.95
15863.0,63.3
15864.0,703.47
15865.0,357.53
15866.0,117.53
15867.0,2448.89
15868.0,3.63
15869.0,12.41
15870.0,121.11
15871.0,4.59
15872.0,198.36
15873.0,4.29
15874.0,2353.96
15875.0,18.52
15876.0,84.88
15877.0,920.74
15878.0,4.97
15879.0,117.7
15880.0,254.92
15881.0,3.78
15882.0,186.53
15883.0,572.01
15884.0,1.8
15885.0,213.09
15886.0,356.99
15887.0,150.61
15888.0,118.13
15889.0,525.16
15890.0,8.72
15891.0,146.13
15892.0,16.24
15893.0,84.8
15894.0,74.0
15895.0,28.07
15897.0,34.3
15898.0,1087.22
15899.0,26.98
15900.0,724.95
15901.0,91.41
15902.0,12.93
15903.0,1106.46
15904.0,51.55
15905.0,82.9
15906.0,494.03
15907.0,509.66
15908.0,19.33
15909.0,58.34
15910.0,975.32
15911.0,9.19
15912.0,182.4
15913.0,105.46
15914.0,2.59
15915.0,38.74
15916.0,534.71
15917.0,20.63
15918.0,34.28
15919.0,159.52
15920.0,35.98
15921.0,75.73
15922.0,121.7
15923.0,13.16
15924.0,9.94
15925.0,58.12
15926.0,26.45
15927.0,5.58
15928.0,32.65
15929.0,27.8
15930.0,232.12
15931.0,41.53
15932.0,807.46
15933.0,511.02
15934.0,2.99
15935.0,26.52
15936.0,12.36
15937.0,65.27
15938.0,62.46
15939.0,1743.42
15940.0,0.89
15941.0,12.78
15942.0,116.75
15943.0,1.86
15944.0,72.35
15945.0,47.66
15946.0,26.28
15947.0,191.58
15948.0,321.36
15949.0,343.71
15950.0,1837.38
15951.0,115.67
15952.0,295.47
15953.0,1129.69
15954.0,41.96
15955.0,1847.86
15956.0,58.32
15957.0,436.65
15958.0,149.66
15959.0,10.76
15960.0,7.74
15961.0,90.73
15962.0,7.23
15963.0,499.94
15964.0,46.97
15965.0,780.97
15966.0,7.04
15967.0,339.98
15968.0,66.21
15969.0,385.53
15970.0,394.62
15971.0,2306.28
15972.0,25.27
15973.0,53.25
15974.0,1282.39
15975.0,164.75
15976.0,552.82
15977.0,682.28
15978.0,399.67
15979.0,88.21
15980.0,2342.32
15981.0,2643.0
15982.0,57.2
15983.0,899.93
15984.0,2608.52
15985.0,690.5
15986.0,109.59
15987.0,345.27
15988.0,255.06
15989.0,16.76
15990.0,384.68
15991.0,19.19
15992.0,101.25
15993.0,2402.18
15994.0,381.92
15995.0,67.06
15996.0,271.7
15998.0,1433.48
15999.0,25.52
16000.0,6111.57
16001.0,268.38
16002.0,82.37
16003.0,1457.03
16004.0,2.92
16005.0,787.25
16006.0,70.09
16007.0,1072.99
16008.0,1814.91
16009.0,395.7
16010.0,18.52
16011.0,1409.51
16012.0,562.45
16013.0,18716.47
16014.0,633.88
16015.0,939.59
16016.0,658.66
16017.0,165.3
16018.0,275.66
16019.0,4185.5
16020.0,280.77
16021.0,113.27
16022.0,44.47
16023.0,183.31
16024.0,67.61
16025.0,753.94
16026.0,539.47
16027.0,351.06
16028.0,2.69
16029.0,40929.01
16030.0,22.89
16031.0,400.98
16032.0,24.52
16033.0,2852.36
16034.0,103.22
16035.0,11.13
16036.0,430.46
16037.0,25.99
16038.0,377.92
16039.0,84.62
16040.0,552.16
16041.0,330.81
16042.0,478.73
16043.0,736.49
16044.0,35.67
16045.0,929.93
16046.0,20.89
16047.0,10.57
16048.0,135.04
16049.0,306.62
16050.0,107.8
16051.0,54.4
16052.0,232.97
16053.0,640.42
16054.0,45.05
16055.0,39.18
16056.0,310.56
16057.0,583.05
16058.0,8.5
16059.0,529.9
16060.0,9.99
16061.0,10.15
16062.0,910.79
16063.0,164.33
16064.0,17.63
16065.0,7.29
16066.0,565.31
16067.0,17.47
16068.0,7.57
16069.0,129.44
16070.0,444.8
16071.0,255.6
16072.0,891.73
16073.0,4.73
16074.0,39.74
16075.0,15.01
16076.0,752.82
16077.0,26.72
16078.0,21.98
16079.0,1119.02
16080.0,204.67
16081.0,814.08
16082.0,2.43
16083.0,720.44
16084.0,140.63
16085.0,437.43
16086.0,1569.67
16087.0,162.77
16088.0,195.5
16089.0,42.88
16090.0,32.99
16091.0,147.6
16092.0,300.34
16093.0,83.38
16094.0,678.06
16095.0,12.87
16096.0,440.22
16097.0,34.84
16098.0,1001.55
16099.0,160.04
16100.0,21.5
16101.0,858.25
16102.0,892.52
16103.0,2058.68
16104.0,251.32
16105.0,206.44
16106.0,103.04
16107.0,1244.97
16108.0,161.28
16109.0,182.89
16110.0,284.18
16111.0,151.8
16112.0,182.08
16113.0,46.35
16114.0,66.01
16115.0,885.53
16116.0,85.82
16117.0,67.6
16118.0,265.97
16119.0,219.64
16120.0,765.96
16121.0,75.59
16122.0,484.43
16123.0,393.54
16124.0,57.62
16125.0,8.92
16126.0,4254.82
16127.0,624.25
16128.0,576.52
16129.0,171.64
16130.0,38.62
16131.0,3111.06
16132.0,67.78
16133.0,11744.94
16134.0,428.8
16135.0,180.7
16136.0,353.88
16137.0,95.99
16138.0,120.74
16139.0,391.98
16140.0,303.7
16141.0,119.85
16142.0,152.34
16143.0,1197.46
16144.0,2.01
16145.0,1843.36
16146.0,180.19
16147.0,112.43
16148.0,30.21
16149.0,143.4
16150.0,1266.13
16152.0,103.12
16153.0,1419.19
16155.0,68.92
16156.0,1365.5
16157.0,356.05
16158.0,6.03
16159.0,56.29
16160.0,610.88
16161.0,3071.65
16162.0,3.49
16163.0,208.47
16164.0,669.06
16165.0,4.99
16166.0,13.13
16167.0,5.7
16168.0,4003.36
16169.0,1529.02
16170.0,2371.3
16171.0,35.85
16172.0,692.81
16173.0,1152.71
16174.0,626.29
16175.0,347.63
16176.0,3.6
16177.0,583.38
16178.0,241.17
16179.0,93.69
16180.0,1475.83
16181.0,283.54
16182.0,4084.26
16183.0,211.9
16184.0,781.56
16185.0,437.25
16186.0,2344.67
16187.0,2817.73
16188.0,502.96
16189.0,347.8
16190.0,935.83
16191.0,4727.33
16192.0,19.06
16193.0,206.58
16194.0,28.46
16195.0,29.8
16196.0,2.3
16197.0,40.31
16198.0,138.68
16199.0,12.86
16200.0,1811.05
16201.0,525.25
16202.0,23.91
16203.0,103.05
16204.0,182.32
16205.0,322.78
16206.0,657.92
16207.0,202.86
16208.0,832.52
16209.0,1485.32
16210.0,15204.84
16211.0,342.23
16212.0,185.42
16213.0,109.11
16214.0,999.97
16215.0,98.5
16216.0,55.51
16217.0,43.53
16218.0,2599.59
16219.0,18.91
16221.0,569.83
16222.0,1109.25
16223.0,124.71
16224.0,492.81
16225.0,687.82
16226.0,83.78
16227.0,175.25
16228.0,36.96
16229.0,784.89
16230.0,220.7
16231.0,106.37
16232.0,676.56
16233.0,289.22
16234.0,7.24
16235.0,725.94
16236.0,207.81
16237.0,54.93
16238.0,14.61
16239.0,394.74
16240.0,1180.79
16241.0,1951.69
16242.0,3048.76
16243.0,481.43
16244.0,462.34
16245.0,900.78
16246.0,55.31
16247.0,15.09
16248.0,126.75
16249.0,653.85
16250.0,96.36
16251.0,3.84
16252.0,38.44
16253.0,2406.22
16254.0,101.35
16255.0,2068.55
16256.0,358.73
16257.0,7.9
16258.0,3116.55
16259.0,5.55
16260.0,50.62
16261.0,241.9
16262.0,233.77
16263.0,32.18
16264.0,25.66
16265.0,2374.6
16266.0,347.75
16267.0,63.95
16268.0,298.04
16269.0,153.39
16270.0,144.04
16271.0,629.27
16272.0,128.66
16273.0,2.96
16274.0,193.66
16275.0,419.97
16276.0,767.9
16277.0,10.9
16278.0,85.01
16279.0,1618.15
16280.0,36.2
16281.0,187.03
16282.0,473.24
16283.0,2219.99
16284.0,518.9
16285.0,10.88
16286.0,3.66
16287.0,290.86
16288.0,11.48
16289.0,28.9
16290.0,9.28
16291.0,14.59
16292.0,358.25
16293.0,1030.67
16294.0,12.83
16295.0,1070.23
16296.0,50.92
16297.0,244.73
16298.0,184.33
16299.0,6.91
16300.0,81.47
16301.0,2.32
16302.0,73.23
16303.0,1822.33
16304.0,50.29
16305.0,94.06
16306.0,47.59
16307.0,6.11
16308.0,1436.14
16309.0,228.33
16310.0,16.79
16311.0,461.54
16312.0,2.11
16313.0,331.78
16314.0,152.15
16315.0,26.26
16316.0,1772.36
16317.0,187.24
16318.0,322.03
16319.0,87.23
16320.0,1338.76
16321.0,56.85
16322.0,387.26
16323.0,42.5
16324.0,71.65
16325.0,992.64
16326.0,1474.93
16327.0,5200.62
16328.0,39.93
16329.0,10.59
16330.0,80.15
16331.0,8.06
16332.0,573.95
16333.0,10828.06
16334.0,19.49
16335.0,10.19
16336.0,10.85
16337.0,340.25
16338.0,31.4
16339.0,13.31
16340.0,125.69
16341.0,790.93
16342.0,70.3
16343.0,273.66
16344.0,115.31
16345.0,175.54
16346.0,23.36
16347.0,476.9
16348.0,711.28
16349.0,1.25
16350.0,917.0
16351.0,11.95
16352.0,234.8
16353.0,1850.6
16354.0,750.47
16355.0,34.66
16356.0,13.2
16357.0,245.83
16358.0,835.21
16359.0,490.87
16360.0,2898.42
16361.0,774.57
16362.0,101.49
16363.0,244.93
16364.0,175.67
16365.0,1063.07
16366.0,176.21
16367.0,653.49
16368.0,165.55
16369.0,931.2
16370.0,202.42
16371.0,6.5
16372.0,306.09
16373.0,11.85
16374.0,175.66
16375.0,1.44
16376.0,1859.14
16377.0,618.5
16378.0,19.34
16379.0,1873.32
16380.0,490.56
16381.0,43.77
16382.0,11.36
16383.0,581.17
16384.0,164.79
16385.0,220.19
16386.0,221.28
16387.0,21.25
16388.0,45.22
16389.0,846.02
16390.0,5.95
16391.0,19.86
16392.0,159.79
16393.0,2343.33
16394.0,256.43
16395.0,1106.35
16396.0,29.76
16397.0,16.34
16398.0,581.3
16399.0,218.21
16400.0,765.23
16401.0,3055.15
16402.0,227.11
16403.0,3.2
16404.0,831.84
16405.0,23.77
16406.0,130.76
16407.0,1057.22
16408.0,21.6
16409.0,1498.86
16410.0,42.51
16411.0,249.84
16412.0,127.45
16413.0,255.99
16414.0,171.52
16415.0,233.75
16416.0,1030.76
16417.0,100.38
16418.0,298.0
16419.0,208.53
16420.0,22.04
16421.0,21.88
16422.0,27033.09
16423.0,228.9
16424.0,116.32
16425.0,92.05
16426.0,604.45
16427.0,17.35
16428.0,110.8
16429.0,77.56
16430.0,298.56
16431.0,214.24
16432.0,227.62
16433.0,78.9
16434.0,1139.03
16435.0,71.88
16436.0,8.91
16437.0,17.45
16438.0,124.69
16439.0,11.95
16440.0,907.07
16441.0,276.64
16442.0,273.73
16443.0,44.08
16444.0,884.16
16445.0,138.22
16446.0,8412.38
16447.0,171.53
16448.0,51.37
16449.0,306.12
16450.0,129.9
16451.0,160.46
16452.0,20.06
16453.0,11.6
16454.0,13.61
16455.0,1502.2
16456.0,1156.44
16457.0,163.74
16458.0,2015.72
16459.0,1.4
16460.0,646.3
16461.0,34.71
16462.0,10.66
16463.0,895.05
16464.0,669.17
16465.0,10.93
16466.0,433.41
16467.0,21.52
16468.0,158.69
16469.0,233.73
16470.0,720.7
16471.0,36.96
16472.0,30.45
16473.0,118.63
16474.0,664.18
16475.0,99.81
16476.0,36.3
16477.0,1127.22
16478.0,366.36
16479.0,411.77
16480.0,181.43
16481.0,55.44
16482.0,421.4
16483.0,88.95
16484.0,111.28
16485.0,164.14
16486.0,16.43
16487.0,1.55
16488.0,187.52
16489.0,23.94
16490.0,20.23
16491.0,250.09
16492.0,29.61
16493.0,473.27
16494.0,294.94
16495.0,305.67
16496.0,413.58
16497.0,2264.8
16498.0,42.13
16499.0,45.16
16500.0,237.83
16501.0,162.15
16502.0,3.18
16503.0,196.11
16504.0,490.49
16505.0,683.57
16506.0,33.13
16507.0,67.94
16508.0,73.78
16509.0,3.97
16510.0,18.86
16511.0,176.29
16513.0,309.21
16515.0,567.59
16516.0,16.48
16517.0,10.36
16518.0,341.58
16519.0,264.53
16520.0,589.89
16521.0,7.04
16522.0,15.01
16523.0,2399.55
16524.0,7.02
16525.0,9945.57
16526.0,81.61
16527.0,231.45
16528.0,158.1
16529.0,217.45
16530.0,2.99
16531.0,751.92
16532.0,992.72
16533.0,547.2
16534.0,332.11
16535.0,299.85
16536.0,78.57
16537.0,2.72
16538.0,5.24
16539.0,507.35
16540.0,8.89
16541.0,109.93
16542.0,28.54
16543.0,93.07
16544.0,1.06
16545.0,282.5
16546.0,132.88
16547.0,57.96
16548.0,13.3
16549.0,2051.96
16550.0,767.54
16551.0,219.45
16552.0,68.88
16553.0,618.51
16554.0,992.59
16555.0,357.2
16556.0,1678.23
16557.0,241.81
16558.0,2397.85
16559.0,2.47
16560.0,967.45
16561.0,185.3
16562.0,22.05
16563.0,1306.32
16564.0,0.74
16565.0,13.2
16566.0,244.14
16567.0,135.93
16568.0,109.53
16569.0,235.23
16570.0,3802.09
16571.0,2364.82
16572.0,101.52
16573.0,210.11
16574.0,114.2
16576.0,34.64
16577.0,36.7
16578.0,18.03
16579.0,12.77
16581.0,12.97
16582.0,67.83
16583.0,23.25
16584.0,501.74
16585.0,3.67
16586.0,146.15
16587.0,156.89
16588.0,26.67
16589.0,195.28
16590.0,69.3
16591.0,395.39
16592.0,2141.14
16593.0,254.74
16594.0,183.27
16595.0,211.69
16596.0,176.28
16597.0,22.7
16598.0,17.62
16599.0,13.06
16600.0,354.05
16601.0,520.69
16602.0,409.31
16603.0,357.38
16604.0,16.9
16605.0,9.73
16606.0,4.74
16607.0,1107.1
16608.0,405.03
16609.0,1516.31
16610.0,12.41
16611.0,179.1
16612.0,1136.28
16613.0,504.01
16614.0,269.47
16615.0,44.87
16616.0,278.58
16617.0,78.4
16618.0,783.65
16619.0,300.04
16620.0,219.95
16621.0,136.91
16622.0,26.9
16623.0,125.83
16624.0,166.93
16625.0,274.18
16626.0,2935.98
16627.0,158.92
16628.0,554.81
16629.0,122.97
16630.0,4.61
16631.0,2.21
16632.0,8.71
16633.0,1485.61
16634.0,123.44
16635.0,271.13
16636.0,6.95
16637.0,462.99
16638.0,785.04
16639.0,619.26
16640.0,11.15
16641.0,423.25
16642.0,359.03
16643.0,172.95
16644.0,187.58
16645.0,19.21
16646.0,25.86
16647.0,137.76
16648.0,595.12
16649.0,18.25
16650.0,739.34
16651.0,27.8
16652.0,3984.17
16653.0,938.61
16654.0,203.15
16655.0,1125.07
16656.0,2453.91
16657.0,653.44
16658.0,98.02
16659.0,39.95
16660.0,592.0
16661.0,28.2
16662.0,3.69
16663.0,31.0
16664.0,2.48
16665.0,12.77
16666.0,182.12
16667.0,264.77
16668.0,194.38
16669.0,983.11
16670.0,1690.77
16671.0,322.68
16672.0,8099.06
16673.0,39.41
16674.0,238.08
16675.0,76.02
16676.0,674.42
16677.0,16.03
16678.0,1880.98
16679.0,37.03
16680.0,277.11
16681.0,657.59
16682.0,893.97
16683.0,20.2
16684.0,59530.47
16685.0,369.01
16686.0,1405.43
16687.0,13.42
16688.0,1239.49
16689.0,531.44
16690.0,65.78
16691.0,0.53
16692.0,384.73
16693.0,357.15
16694.0,1.44
16695.0,1.64
16696.0,136.79
16697.0,71.25
16698.0,610.89
16699.0,37.8
16700.0,3650.66
16701.0,3670.5
16702.0,7.49
16704.0,16.3
16705.0,19108.8
16706.0,343.09
16707.0,109.63
16708.0,316.12
16709.0,1629.58
16710.0,1664.79
16711.0,1080.07
16712.0,2623.13
16713.0,2475.78
16714.0,171.85
16715.0,300.76
16716.0,1250.11
16717.0,1727.83
16718.0,188.04
16719.0,1154.89
16720.0,197.02
16721.0,122.9
16722.0,2720.28
16723.0,167.14
16724.0,4.35
16725.0,43.4
16726.0,738.29
16727.0,186.57
16728.0,477.15
16729.0,3826.46
16730.0,228.11
16731.0,70.54
16732.0,630.12
16733.0,44.67
16734.0,219.53
16735.0,1214.96
16736.0,40.77
16737.0,927.19
16738.0,3.07
16739.0,53.3
16740.0,53.63
16741.0,30.13
16742.0,498.59
16743.0,2977.17
16744.0,643.11
16745.0,2346.48
16746.0,3877.94
16747.0,920.63
16748.0,800.0
16749.0,25.77
16750.0,198.47
16751.0,1855.87
16752.0,33.12
16753.0,711.67
16754.0,146.08
16755.0,668.11
16756.0,55.47
16757.0,11.86
16758.0,174.92
16759.0,1008.19
16760.0,17.26
16761.0,231.81
16762.0,981.28
16763.0,71.08
16764.0,473.3
16765.0,54.0
16766.0,98.3
16767.0,2092.34
16768.0,117.03
16769.0,253.85
16770.0,387.07
16771.0,1127.76
16772.0,17.48
16773.0,28.05
16774.0,282.67
16775.0,782.42
16776.0,257.58
16777.0,104.76
16778.0,71.84
16779.0,20840.55
16780.0,198.43
16781.0,131.03
16782.0,2007.88
16783.0,55.81
16784.0,176.91
16785.0,122.64
16786.0,13.88
16787.0,129.62
16788.0,129.78
16789.0,116.66
16790.0,1022.94
16791.0,1128.66
16792.0,28.44
16793.0,461.32
16794.0,618.54
16795.0,110.7
16796.0,189.6
16797.0,31.37
16798.0,12.75
16799.0,27.99
16800.0,777.82
16801.0,477.93
16802.0,24.17
16803.0,194.79
16804.0,149.61
16805.0,334.35
16806.0,199.01
16807.0,378.37
16808.0,98.75
16809.0,437.85
16810.0,184.88
16811.0,396.08
16812.0,20.74
16813.0,639.35
16814.0,2756.39
16815.0,21.54
16816.0,16.02
16817.0,919.31
16818.0,1430.3
16819.0,9.47
16820.0,553.43
16821.0,9.82
16822.0,37.03
16823.0,349.5
16824.0,189.21
16825.0,375.38
16826.0,376.24
16827.0,2.1
16828.0,29.53
16829.0,197.95
16830.0,197.07
16831.0,2.33
16832.0,39.25
16833.0,510.77
16834.0,231.35
16835.0,179.66
16836.0,233.21
16837.0,2002.89
16838.0,341.51
16839.0,10433.37
16840.0,0.28
16841.0,1158.97
16842.0,594.15
16843.0,4149.01
16844.0,84.01
16845.0,19.15
16846.0,232.87
16847.0,84.8
16848.0,345.45
16849.0,100.76
16850.0,57.65
16851.0,125.14
16852.0,39.68
16854.0,79.57
16855.0,319.03
16856.0,24.64
16857.0,3.28
16858.0,37.92
16859.0,583.91
16860.0,32.32
16861.0,111.21
16862.0,27.78
16863.0,572.54
16864.0,21.96
16865.0,10.83
16866.0,20.04
16867.0,1.09
16868.0,30.86
16869.0,197.25
16870.0,40.39
16871.0,1599.65
16872.0,397.01
16873.0,5299.8
16874.0,16.73
16875.0,1142.84
16876.0,4.96
16877.0,257.91
16878.0,169.44
16880.0,1028.6
16881.0,303.59
16882.0,229.09
16883.0,121.69
16884.0,397.72
16885.0,205.4
16886.0,31.63
16887.0,602.89
16888.0,20.56
16889.0,695.83
16890.0,1.5
16891.0,203.77
16892.0,298.92
16893.0,29.08
16894.0,149.69
16895.0,454.4
16896.0,2.25
16897.0,45.3
16898.0,336.15
16899.0,377.93
16900.0,741.93
16901.0,25.67
16902.0,88.5
16903.0,341.35
16904.0,2055.99
16905.0,1414.44
16906.0,255.42
16907.0,350.54
16908.0,68.59
16909.0,465.22
16910.0,443.16
16911.0,1.69
16912.0,1601.97
16913.0,13.38
16914.0,206.59
16915.0,186.24
16916.0,390.78
16917.0,193.76
16918.0,871.91
16919.0,494.36
16920.0,6.79
16921.0,99.99
16922.0,55.98
16923.0,3070.93
16924.0,364.14
16925.0,6.18
16926.0,52.02
16927.0,258.76
16928.0,223.96
16929.0,509.73
16930.0,256.1
16931.0,1250.7
16932.0,104.89
16933.0,479.33
16934.0,355.33
16935.0,30.46
16936.0,482.41
16937.0,12.89
16938.0,2655.05
16939.0,6.66
16940.0,1856.52
16941.0,20.53
16942.0,888.95
16943.0,31.43
16944.0,1.61
16945.0,2359.66
16946.0,97.82
16947.0,61.3
16948.0,412.9
16949.0,423.45
16950.0,854.58
16951.0,620.73
16952.0,88.76
16953.0,503.1
16954.0,2368.17
16955.0,228.67
16956.0,182.24
16957.0,67.42
16958.0,117.73
16959.0,114.88
16960.0,412.77
16961.0,210.23
16962.0,12.1
16963.0,27.11
16964.0,6.59
